framework,workload,target_parameter,target_value,row_multiplicity,methods,representative_run_id,deepest_milestone,normalized_signature
transformers-accelerate,qwen2-train,model.hidden_size,1,4,configfuzz;global_repair;native_validator_guided;raw_mutation,rq3-current-transformers-accelerate-4c6a59684f6d1642,process_group_initialization,ZeroDivisionError: <N> cannot be raised to a negative power
transformers-accelerate,qwen2-train,model.hidden_size,2,4,configfuzz;global_repair;native_validator_guided;raw_mutation,rq3-current-transformers-accelerate-9213f9123b077522,process_group_initialization,ZeroDivisionError: <N> cannot be raised to a negative power
transformers-accelerate,qwen2-train,model.hidden_size,4,4,configfuzz;global_repair;native_validator_guided;raw_mutation,rq3-current-transformers-accelerate-8e5cebaa2e20ecaf,process_group_initialization,ZeroDivisionError: <N> cannot be raised to a negative power
transformers-accelerate,qwen2-train,model.hidden_size,504,6,configfuzz;constraint_filter_only;global_repair;native_validator_guided;raw_mutation;static_hard_configfuzz,rq3-current-transformers-accelerate-0caea16eff212ad1,process_group_initialization,RuntimeError: The size of tensor a (<N>) must match the size of tensor b (<N>) at non-singleton dimension <N>
transformers-accelerate,qwen2-train,model.hidden_size,508,5,configfuzz;global_repair;native_validator_guided;raw_mutation;static_hard_configfuzz,rq3-current-transformers-accelerate-26e48afa7c546c33,process_group_initialization,RuntimeError: The size of tensor a (<N>) must match the size of tensor b (<N>) at non-singleton dimension <N>
transformers-accelerate,qwen2-train,model.hidden_size,509,4,configfuzz;global_repair;native_validator_guided;raw_mutation,rq3-current-transformers-accelerate-8f76fab91536d6f7,process_group_initialization,RuntimeError: The size of tensor a (<N>) must match the size of tensor b (<N>) at non-singleton dimension <N>
transformers-accelerate,qwen2-train,model.hidden_size,510,5,configfuzz;global_repair;native_validator_guided;raw_mutation;static_hard_configfuzz,rq3-current-transformers-accelerate-2de5e0332ae0fbba,process_group_initialization,RuntimeError: The size of tensor a (<N>) must match the size of tensor b (<N>) at non-singleton dimension <N>
transformers-accelerate,qwen2-train,model.hidden_size,511,4,configfuzz;global_repair;native_validator_guided;raw_mutation,rq3-current-transformers-accelerate-804aaeebf9e0eeae,process_group_initialization,RuntimeError: The size of tensor a (<N>) must match the size of tensor b (<N>) at non-singleton dimension <N>
transformers-accelerate,qwen2-train,model.hidden_size,514,1,static_hard_configfuzz,rq3-current-transformers-accelerate-616b38ed07eda464,process_group_initialization,RuntimeError: The size of tensor a (<N>) must match the size of tensor b (<N>) at non-singleton dimension <N>
transformers-accelerate,qwen2-train,model.hidden_size,520,6,configfuzz;constraint_filter_only;global_repair;native_validator_guided;raw_mutation;static_hard_configfuzz,rq3-current-transformers-accelerate-2a2edebe4564c56d,process_group_initialization,RuntimeError: The size of tensor a (<N>) must match the size of tensor b (<N>) at non-singleton dimension <N>
transformers-accelerate,qwen2-train,model.num_attention_heads,-1,5,configfuzz;global_repair;native_validator_guided;raw_mutation;static_hard_configfuzz,rq3-current-transformers-accelerate-8a4066c7e8a1f4e9,process_group_initialization,"RuntimeError: Trying to create tensor with negative dimension -<N>: [-<N>, <N>]"
transformers-accelerate,qwen2-train,model.num_attention_heads,0,4,configfuzz;global_repair;native_validator_guided;raw_mutation,rq3-current-transformers-accelerate-4abfd5fb018605b8,process_group_initialization,ZeroDivisionError: integer division or modulo by zero
transformers-accelerate,qwen2-train,model.num_attention_heads,1,2,native_validator_guided;raw_mutation,rq3-current-transformers-accelerate-1370ca3fa60a1257,process_group_initialization,RuntimeError: Number of heads in key and value must divide the number of heads in
transformers-accelerate,qwen2-train,model.num_attention_heads,10,5,configfuzz;global_repair;native_validator_guided;raw_mutation;static_hard_configfuzz,rq3-current-transformers-accelerate-520059f261daf87a,process_group_initialization,RuntimeError: The size of tensor a (<N>) must match the size of tensor b (<N>) at non-singleton dimension <N>
transformers-accelerate,qwen2-train,model.num_attention_heads,11,3,native_validator_guided;raw_mutation;static_hard_configfuzz,rq3-current-transformers-accelerate-274f2dc99de64859,process_group_initialization,RuntimeError: The size of tensor a (<N>) must match the size of tensor b (<N>) at non-singleton dimension <N>
transformers-accelerate,qwen2-train,model.num_attention_heads,12,1,static_hard_configfuzz,rq3-current-transformers-accelerate-5da4659271412f0f,process_group_initialization,RuntimeError: The size of tensor a (<N>) must match the size of tensor b (<N>) at non-singleton dimension <N>
transformers-accelerate,qwen2-train,model.num_attention_heads,13,5,configfuzz;global_repair;native_validator_guided;raw_mutation;static_hard_configfuzz,rq3-current-transformers-accelerate-bbb25a99f1f860c5,process_group_initialization,RuntimeError: The size of tensor a (<N>) must match the size of tensor b (<N>) at non-singleton dimension <N>
transformers-accelerate,qwen2-train,model.num_attention_heads,15,2,native_validator_guided;raw_mutation,rq3-current-transformers-accelerate-e65b0b5aa05eddea,process_group_initialization,RuntimeError: Number of heads in key and value must divide the number of heads in
transformers-accelerate,qwen2-train,model.num_attention_heads,17,2,native_validator_guided;raw_mutation,rq3-current-transformers-accelerate-9f31d5fe279b02ab,process_group_initialization,RuntimeError: Number of heads in key and value must divide the number of heads in
transformers-accelerate,qwen2-train,model.num_attention_heads,5,2,native_validator_guided;raw_mutation,rq3-current-transformers-accelerate-cac5075fcc13252b,process_group_initialization,RuntimeError: Number of heads in key and value must divide the number of heads in
transformers-accelerate,qwen2-train,model.num_attention_heads,6,5,configfuzz;global_repair;native_validator_guided;raw_mutation;static_hard_configfuzz,rq3-current-transformers-accelerate-6f70ab5da2c8cf06,process_group_initialization,RuntimeError: The size of tensor a (<N>) must match the size of tensor b (<N>) at non-singleton dimension <N>
transformers-accelerate,qwen2-train,model.num_attention_heads,7,5,configfuzz;global_repair;native_validator_guided;raw_mutation;static_hard_configfuzz,rq3-current-transformers-accelerate-13a399d54a74a9f5,process_group_initialization,RuntimeError: The size of tensor a (<N>) must match the size of tensor b (<N>) at non-singleton dimension <N>
transformers-accelerate,qwen2-train,model.num_attention_heads,9,3,native_validator_guided;raw_mutation;static_hard_configfuzz,rq3-current-transformers-accelerate-49d4de866a08675b,process_group_initialization,RuntimeError: The size of tensor a (<N>) must match the size of tensor b (<N>) at non-singleton dimension <N>
transformers-accelerate,qwen2-train,model.num_query_groups,-1,6,configfuzz;constraint_filter_only;global_repair;native_validator_guided;raw_mutation;static_hard_configfuzz,rq3-current-transformers-accelerate-97bf420cf31ade42,process_group_initialization,"RuntimeError: Trying to create tensor with negative dimension -<N>: [-<N>, <N>]"
transformers-accelerate,qwen2-train,model.num_query_groups,-2,6,configfuzz;constraint_filter_only;global_repair;native_validator_guided;raw_mutation;static_hard_configfuzz,rq3-current-transformers-accelerate-0d372945b1d6efc2,process_group_initialization,"RuntimeError: Trying to create tensor with negative dimension -<N>: [-<N>, <N>]"
transformers-accelerate,qwen2-train,model.num_query_groups,-6,4,configfuzz;global_repair;native_validator_guided;raw_mutation,rq3-current-transformers-accelerate-4a3bee21d0b86fd6,process_group_initialization,"RuntimeError: Trying to create tensor with negative dimension -<N>: [-<N>, <N>]"
transformers-accelerate,qwen2-train,model.num_query_groups,0,4,configfuzz;global_repair;native_validator_guided;raw_mutation,rq3-current-transformers-accelerate-91bb0b42e1f8b3ed,process_group_initialization,ZeroDivisionError: integer division or modulo by zero
transformers-accelerate,qwen2-train,model.num_query_groups,10,4,configfuzz;global_repair;native_validator_guided;raw_mutation,rq3-current-transformers-accelerate-87ba743436bffac0,process_group_initialization,RuntimeError: The size of tensor a (<N>) must match the size of tensor b (<N>) at non-singleton dimension <N>
transformers-accelerate,qwen2-train,model.num_query_groups,16,2,native_validator_guided;raw_mutation,rq3-current-transformers-accelerate-f8d463b4cf84192e,process_group_initialization,RuntimeError: Number of heads in key and value must divide the number of heads in
transformers-accelerate,qwen2-train,model.num_query_groups,3,2,native_validator_guided;raw_mutation,rq3-current-transformers-accelerate-dd9e67cb6219e0fa,process_group_initialization,RuntimeError: Number of heads in key and value must divide the number of heads in
transformers-accelerate,qwen2-train,model.num_query_groups,5,4,configfuzz;global_repair;native_validator_guided;raw_mutation,rq3-current-transformers-accelerate-09c665e925b052cf,process_group_initialization,RuntimeError: The size of tensor a (<N>) must match the size of tensor b (<N>) at non-singleton dimension <N>
transformers-accelerate,qwen2-train,model.num_query_groups,6,4,configfuzz;global_repair;native_validator_guided;raw_mutation,rq3-current-transformers-accelerate-680e7d36b1d4189b,process_group_initialization,RuntimeError: The size of tensor a (<N>) must match the size of tensor b (<N>) at non-singleton dimension <N>
transformers-accelerate,qwen2-train,model.num_query_groups,7,4,configfuzz;global_repair;native_validator_guided;raw_mutation,rq3-current-transformers-accelerate-73ece7eb947baedd,process_group_initialization,RuntimeError: The size of tensor a (<N>) must match the size of tensor b (<N>) at non-singleton dimension <N>
transformers-accelerate,qwen2-train,model.num_query_groups,9,2,native_validator_guided;raw_mutation,rq3-current-transformers-accelerate-ab22ae0a7243e1f5,process_group_initialization,RuntimeError: Number of heads in key and value must divide the number of heads in
transformers-accelerate,qwen2-train,model.seq_length,-1,6,configfuzz;constraint_filter_only;global_repair;native_validator_guided;raw_mutation;static_hard_configfuzz,rq3-current-transformers-accelerate-bf25acb6f52dda51,process_group_initialization,"RuntimeError: Trying to create tensor with negative dimension -<N>: [<N>, -<N>]"
transformers-accelerate,qwen2-train,model.vocab_size,-1,6,configfuzz;constraint_filter_only;global_repair;native_validator_guided;raw_mutation;static_hard_configfuzz,rq3-current-transformers-accelerate-bc0003cf885efb82,process_group_initialization,"RuntimeError: Trying to create tensor with negative dimension -<N>: [-<N>, <N>]"
transformers-accelerate,qwen2-train,model.vocab_size,1,6,configfuzz;constraint_filter_only;global_repair;native_validator_guided;raw_mutation;static_hard_configfuzz,rq3-current-transformers-accelerate-e38e5859078f4063,process_group_initialization,"RuntimeError: random_ expects 'from' to be less than 'to', but got from=<N> >= to=<N>"
transformers-accelerate,qwen2-train,model.vocab_size,2,6,configfuzz;constraint_filter_only;global_repair;native_validator_guided;raw_mutation;static_hard_configfuzz,rq3-current-transformers-accelerate-428e5f7a86388133,process_group_initialization,"RuntimeError: random_ expects 'from' to be less than 'to', but got from=<N> >= to=<N>"
transformers-accelerate,qwen2-train,training.micro_batch_size,-1,6,configfuzz;constraint_filter_only;global_repair;native_validator_guided;raw_mutation;static_hard_configfuzz,rq3-current-transformers-accelerate-40fa8cbf064080ae,process_group_initialization,"RuntimeError: Trying to create tensor with negative dimension -<N>: [-<N>, <N>]"
transformers-accelerate,qwen2-train,training.micro_batch_size,-2,6,configfuzz;constraint_filter_only;global_repair;native_validator_guided;raw_mutation;static_hard_configfuzz,rq3-current-transformers-accelerate-c8884f5648233862,process_group_initialization,"RuntimeError: Trying to create tensor with negative dimension -<N>: [-<N>, <N>]"
transformers-accelerate,qwen2-train,training.micro_batch_size,-3,6,configfuzz;constraint_filter_only;global_repair;native_validator_guided;raw_mutation;static_hard_configfuzz,rq3-current-transformers-accelerate-bc05ddaf1c22f229,process_group_initialization,"RuntimeError: Trying to create tensor with negative dimension -<N>: [-<N>, <N>]"
transformers-accelerate,qwen2-train,training.micro_batch_size,-7,6,configfuzz;constraint_filter_only;global_repair;native_validator_guided;raw_mutation;static_hard_configfuzz,rq3-current-transformers-accelerate-8658f814129216cb,process_group_initialization,"RuntimeError: Trying to create tensor with negative dimension -<N>: [-<N>, <N>]"
